make,model,location,price,body_type,type,doors,mileage,first_registration,gearbox,fuel_type,colour,seller,seats,engine_size,gears,drivetrain,cylinders,comfort_convenience,entertainment_media,safety_security,extras,empty_weight,emission_class,upholstery,power_kw,power_hp,consumption_comb
Mercedes-Benz,New,NL,38999.0,Compact,Used,5.0,59381.0,4,Automatic,Benzine,Light,Dealer,5.0,1598.0,7.0,Front,4.0,18,2,13,3,1375.0,Euro 6,Part leather,115.0,156.0,5.3
Mercedes-Benz,Old,ES,6400.0,Compact,Used,5.0,179000.0,17,Automatic,Diesel,Light,Dealer,5.0,1991.0,6.0,Front,4.0,5,3,4,1,1345.0,Euro 4,Other,80.0,109.0,5.2
Mercedes-Benz,Old,ES,13990.0,Compact,Used,5.0,123000.0,11,Manual,Diesel,Dark,Dealer,5.0,1991.0,6.0,Front,4.0,4,1,5,1,1345.0,Euro 4,Full leather,80.0,109.0,5.2
Mercedes-Benz,New,ES,23990.0,Compact,Used,5.0,51078.0,4,Automatic,Diesel,Dark,Dealer,5.0,1461.0,7.0,Front,4.0,4,1,6,1,1445.0,Euro 6,Part leather,85.0,116.0,4.1
Mercedes-Benz,Old,BE,16800.0,Compact,Used,5.0,154000.0,9,Automatic,Diesel,Light,Dealer,5.0,1500.0,7.0,Front,4.0,14,7,21,5,1295.0,Euro 5,Full leather,80.0,109.0,6.573972602739725
Mercedes-Benz,New,NL,26900.0,Compact,Used,5.0,139719.0,4,Automatic,Diesel,Dark,Dealer,5.0,1950.0,7.0,Front,4.0,10,3,13,1,1290.0,Euro 6,Part leather,110.0,150.0,4.8
Mercedes-Benz,Old,ES,13900.0,Compact,Used,5.0,212000.0,7,Manual,Diesel,Dark,Dealer,5.0,1598.0,5.0,Front,4.0,16,9,18,5,1270.0,Euro 6,Part leather,73.14285714285714,99.5,5.570512820512819
Mercedes-Benz,New,NL,59950.0,Compact,Used,5.0,8400.0,2,Automatic,Benzine,Others,Dealer,5.0,1991.0,7.0,4WD,4.0,16,6,19,7,1480.0,Euro 6,Part leather,225.0,306.0,8.3
Mercedes-Benz,Old,NL,19750.0,Compact,Used,5.0,151300.0,10,Automatic,Benzine,Light,Dealer,5.0,1991.0,7.0,Front,4.0,17,3,18,5,1345.0,Euro 6,Other,155.0,211.0,6.2
Mercedes-Benz,Old,FR,15000.0,Compact,Used,5.0,129000.0,10,Automatic,Diesel,Dark,Dealer,5.0,1461.0,6.0,Front,4.0,7,2,5,1,1395.0,Euro 6,Full leather,100.0,136.0,5.716216216216218
Mercedes-Benz,New,ES,72890.0,Compact,Used,5.0,12900.0,2,Automatic,Benzine,Dark,Dealer,5.0,1991.0,8.0,4WD,4.0,33,8,22,3,1620.0,Euro 6,Part leather,310.0,421.0,8.4
Mercedes-Benz,Old,FR,28980.0,Compact,Used,5.0,36605.0,6,Automatic,Diesel,Dark,Dealer,5.0,2143.0,7.0,Front,4.0,15,3,11,3,1485.0,Euro 6,Part leather,132.0,179.0,4.978472222222221
Mercedes-Benz,New,NL,37900.0,Compact,Used,5.0,71927.0,3,Automatic,Benzine,Others,Dealer,5.0,1991.0,8.0,Front,4.0,20,5,16,5,1350.0,Euro 6,Full leather,140.0,190.0,6.2
Mercedes-Benz,New,FR,23780.0,Compact,Used,5.0,80928.0,5,Automatic,Diesel,Dark,Dealer,5.0,2143.0,7.0,Front,4.0,19,6,17,7,1275.0,Euro 6,Part leather,100.0,136.0,5.279591836734696
Mercedes-Benz,New,ES,31718.0,Compact,Used,5.0,83624.0,2,Automatic,Electric,Light,Dealer,5.0,1332.0,8.0,Front,4.0,4,1,5,1,1680.0,Euro 6,Part leather,160.0,218.0,1.4
Mercedes-Benz,New,ES,26850.0,Compact,Used,5.0,25681.0,3,Automatic,Benzine,Dark,Dealer,5.0,1332.0,7.0,Front,4.0,4,1,6,7,1365.0,Euro 6,Full leather,100.0,136.0,0.0
Mercedes-Benz,Old,AT,4850.0,Compact,Used,5.0,176000.0,12,Manual,Benzine,Dark,Dealer,5.0,1498.0,5.0,Front,4.0,9,4,12,6,1245.0,Euro 5,Cloth,70.0,95.0,5.8
Mercedes-Benz,New,NL,31450.0,Compact,Used,5.0,99597.0,4,Automatic,Diesel,Dark,Dealer,5.0,1461.0,7.0,Front,4.0,18,4,14,4,1325.0,Euro 6,Part leather,85.0,116.0,4.6
Mercedes-Benz,Old,NL,17944.0,Compact,Used,5.0,99939.0,7,Manual,Benzine,Dark,Dealer,5.0,1595.0,7.0,Front,4.0,16,3,16,2,1270.0,Euro 6,Part leather,90.0,122.0,5.6
Mercedes-Benz,Old,NL,19950.0,Compact,Used,5.0,189278.0,8,Automatic,Diesel,Dark,Dealer,5.0,2143.0,7.0,Front,4.0,20,3,18,4,1345.0,Euro 6,Full leather,100.0,136.0,3.8
Mercedes-Benz,New,ES,38990.0,Compact,Used,4.0,32800.0,3,Automatic,Electric,Light,Dealer,5.0,1332.0,8.0,Front,4.0,18,10,22,5,1700.0,Euro 6,Full leather,160.0,218.0,1.3
Mercedes-Benz,New,ES,23536.0,Compact,Used,5.0,29721.0,4,Automatic,Diesel,Others,Dealer,5.0,1461.0,7.0,Front,4.0,5,2,8,1,1445.0,Euro 6,Part leather,85.0,116.0,3.9
Mercedes-Benz,Old,ES,20490.0,Compact,Used,5.0,75000.0,7,Automatic,Diesel,Dark,Dealer,5.0,2143.0,7.0,Front,4.0,4,1,4,2,1485.0,Euro 6,Part leather,130.0,177.0,4.1
Mercedes-Benz,New,NL,37950.0,Compact,Used,5.0,67953.0,5,Automatic,Benzine,Dark,Dealer,5.0,1332.0,7.0,Front,4.0,19,5,18,4,1275.0,Euro 6,Full leather,121.0,165.0,5.2
Mercedes-Benz,New,ES,36999.0,Compact,Used,5.0,25900.0,2,Automatic,Electric,Light,Dealer,5.0,1332.0,8.0,Front,4.0,20,12,21,1,1680.0,Euro 6,Part leather,160.0,218.0,1.4
Mercedes-Benz,New,NL,33950.0,Compact,Used,5.0,74951.0,5,Automatic,Benzine,Dark,Dealer,5.0,1333.0,7.0,Front,4.0,18,3,14,3,1275.0,Euro 6,Part leather,120.0,163.0,5.3
Mercedes-Benz,Old,NL,12245.0,Compact,Used,5.0,140230.0,10,Manual,Diesel,Light,Dealer,5.0,1461.0,6.0,Front,4.0,14,3,17,4,1285.0,Euro 5,Cloth,80.0,109.0,3.6
Mercedes-Benz,Old,NL,19995.0,Compact,Used,5.0,63522.0,6,Manual,Benzine,Light,Dealer,5.0,1595.0,6.0,Front,4.0,15,4,16,2,1455.0,Euro 6,Part leather,115.0,156.0,4.978472222222221
Mercedes-Benz,New,ES,37990.0,Compact,Used,5.0,33576.0,4,Automatic,Benzine,Light,Dealer,5.0,1991.0,7.0,4WD,4.0,4,1,6,7,1355.0,Euro 6,Part leather,165.0,224.0,0.0
Mercedes-Benz,New,FR,30490.0,Compact,Used,5.0,28539.0,2,Manual,Diesel,Dark,Dealer,5.0,1900.0,6.0,Front,4.0,4,5,8,1,1460.0,Euro 6,Part leather,85.0,116.0,0.0
Mercedes-Benz,Old,NL,16945.0,Compact,Used,5.0,135462.0,8,Automatic,Benzine,Light,Dealer,5.0,1595.0,7.0,Front,4.0,14,2,18,3,1295.0,Euro 6,Other,90.0,122.0,5.3
Mercedes-Benz,Old,NL,18950.0,Compact,Used,5.0,114795.0,11,Automatic,Benzine,Dark,Dealer,5.0,1991.0,8.0,Front,4.0,15,3,19,3,1345.0,Euro 6,Full leather,155.0,211.0,6.0
Mercedes-Benz,New,NL,26980.0,Compact,Used,5.0,82571.0,5,Automatic,Benzine,Dark,Dealer,5.0,1595.0,7.0,Front,4.0,22,6,22,6,1295.0,Euro 6,Full leather,90.0,122.0,5.4
Mercedes-Benz,Old,NL,18945.0,Compact,Used,5.0,96488.0,8,Automatic,Benzine,Dark,Dealer,5.0,1595.0,8.0,Front,4.0,18,6,21,6,1295.0,Euro 6,Part leather,90.0,122.0,5.3
Mercedes-Benz,New,NL,22950.0,Compact,Used,5.0,109275.0,5,Automatic,Benzine,Dark,Dealer,5.0,1595.0,7.0,Front,4.0,18,2,15,4,1295.0,Euro 6,Part leather,90.0,122.0,5.4
Mercedes-Benz,New,FR,40890.0,Compact,Used,5.0,5000.0,1,Automatic,Benzine,Dark,Dealer,5.0,1332.0,8.0,4WD,4.0,18,5,19,5,1705.0,Euro 6d,Part leather,122.0,166.0,5.460465116279071
Mercedes-Benz,New,FR,39900.0,Compact,Used,5.0,7000.0,1,Automatic,Benzine,Dark,Dealer,5.0,1332.0,8.0,4WD,4.0,17,5,19,5,1705.0,Euro 6d,Part leather,122.0,166.0,5.46046511627907
Mercedes-Benz,New,FR,38890.0,Compact,Used,5.0,5000.0,1,Automatic,Benzine,Dark,Dealer,5.0,1332.0,8.0,4WD,4.0,17,5,19,5,1705.0,Euro 6d,Part leather,122.0,166.0,5.46046511627907
Mercedes-Benz,New,NL,32990.0,Compact,Used,5.0,41004.0,5,Automatic,Benzine,Dark,Dealer,5.0,1332.0,7.0,Front,4.0,12,2,13,2,1275.0,Euro 6,alcantara,120.0,163.0,5.279591836734696
Mercedes-Benz,Old,NL,12295.0,Compact,Used,5.0,161839.0,10,Manual,Benzine,Dark,Dealer,5.0,1595.0,6.0,Front,4.0,12,2,16,2,1270.0,Euro 6,Full leather,90.0,122.0,5.5
Mercedes-Benz,New,ES,27400.0,Compact,Used,5.0,96300.0,5,Automatic,Diesel,Dark,Dealer,5.0,1461.0,7.0,Front,4.0,4,1,6,1,1445.0,Euro 6,Part leather,85.0,116.0,3.9
Mercedes-Benz,New,FR,52999.0,Compact,Used,5.0,50426.0,4,Automatic,Benzine,Dark,Dealer,5.0,1991.0,7.0,4WD,4.0,9,1,10,2,1455.0,Euro 6,Part leather,228.0,310.0,4.972471910112363
Mercedes-Benz,New,NL,29950.0,Compact,Used,5.0,63267.0,5,Automatic,Benzine,Dark,Dealer,5.0,1332.0,7.0,Front,4.0,15,3,13,3,1275.0,Euro 6,Cloth,121.0,165.0,5.3
Mercedes-Benz,New,ES,36900.0,Compact,Used,5.0,17500.0,2,Automatic,Electric,Others,Dealer,5.0,1332.0,8.0,Front,4.0,20,12,21,1,1680.0,Euro 6,Part leather,160.0,218.0,1.4
Mercedes-Benz,Old,NL,22950.0,Compact,Used,5.0,81835.0,9,Automatic,Benzine,Dark,Dealer,5.0,1991.0,7.0,Front,4.0,17,3,19,7,1365.0,Euro 6,Part leather,155.0,211.0,6.0
Mercedes-Benz,New,NL,34950.0,Compact,Used,5.0,74458.0,5,Automatic,Benzine,Light,Dealer,5.0,1332.0,7.0,Front,4.0,18,4,14,4,1265.0,Euro 6,Part leather,100.0,136.0,5.3
Mercedes-Benz,New,NL,35950.0,Compact,Used,5.0,14683.0,2,Automatic,Benzine,Dark,Dealer,5.0,1332.0,7.0,Front,4.0,18,2,21,4,1265.0,Euro 6,Part leather,100.0,136.0,6.1
Mercedes-Benz,Old,ES,19990.0,Compact,Used,5.0,87119.0,6,Automatic,Diesel,Light,Dealer,5.0,2143.0,7.0,Front,4.0,4,1,4,1,1485.0,Euro 6,Part leather,100.0,136.0,3.8
Mercedes-Benz,Old,NL,18750.0,Compact,Used,5.0,108208.0,8,Manual,Benzine,Light,Dealer,5.0,1595.0,6.0,Front,4.0,14,4,10,2,1295.0,Euro 6,Part leather,90.0,122.0,5.325
Mercedes-Benz,Old,NL,15250.0,Compact,Used,5.0,100532.0,10,Manual,Benzine,Dark,Dealer,5.0,1595.0,6.0,Front,4.0,17,2,20,4,1270.0,Euro 6,Part leather,90.0,122.0,5.7
Mercedes-Benz,Old,FR,22790.0,Compact,Used,5.0,47638.0,6,Automatic,Diesel,Dark,Dealer,5.0,1500.0,7.0,Front,4.0,3,5,8,2,1395.0,Euro 6,Part leather,80.0,109.0,3.9
Mercedes-Benz,New,AT,27250.0,Compact,Used,5.0,86000.0,4,Automatic,Diesel,Dark,Dealer,5.0,1461.0,6.0,Front,4.0,13,12,19,12,1445.0,Euro 6,Cloth,85.0,116.0,8.0
Mercedes-Benz,New,FR,28790.0,Compact,Used,5.0,24045.0,4,Manual,Diesel,Light,Dealer,5.0,1500.0,6.0,Front,4.0,3,6,8,1,1425.0,Euro 5,Part leather,85.0,116.0,0.0
Mercedes-Benz,New,NL,28590.0,Compact,Used,5.0,70840.0,5,Automatic,Diesel,Dark,Dealer,5.0,1461.0,7.0,Front,4.0,14,3,11,3,1345.0,Euro 6,Full leather,85.0,116.0,5.279591836734697
Mercedes-Benz,Old,FR,14990.0,Compact,Used,5.0,69210.0,9,Manual,Diesel,Dark,Dealer,5.0,1461.0,5.0,Front,4.0,12,3,11,2,1270.0,Euro 5,Part leather,67.0,91.0,6.573972602739726
Mercedes-Benz,New,FR,23190.0,Compact,Used,5.0,25919.0,4,Automatic,Diesel,Dark,Dealer,5.0,1500.0,7.0,Front,4.0,3,5,9,2,1445.0,Euro 5,Part leather,85.0,116.0,0.0
Mercedes-Benz,Old,NL,13950.0,Compact,Used,5.0,133773.0,10,Manual,Benzine,Dark,Dealer,5.0,1595.0,6.0,Front,4.0,14,3,17,1,1260.0,Euro 6,Full leather,90.0,122.0,5.2
Mercedes-Benz,New,NL,33500.0,Compact,Used,5.0,64810.0,4,Automatic,Benzine,Light,Dealer,5.0,1332.0,7.0,Front,4.0,18,3,13,4,1275.0,Euro 6,Part leather,121.0,165.0,5.3
Mercedes-Benz,New,ES,31500.0,Compact,Used,5.0,47500.0,4,Automatic,Benzine,Light,Dealer,5.0,1991.0,7.0,Front,4.0,4,1,6,1,1450.0,Euro 6,Part leather,140.0,190.0,6.1
Mercedes-Benz,New,NL,17995.0,Compact,Used,5.0,198291.0,5,Manual,Diesel,Dark,Dealer,5.0,1461.0,6.0,Front,4.0,14,2,13,2,1285.0,Euro 6,Part leather,79.0,107.0,3.5
Mercedes-Benz,Old,NL,17950.0,Compact,Used,5.0,75594.0,7,Manual,Benzine,Dark,Dealer,5.0,1595.0,6.0,Front,4.0,17,3,20,4,1270.0,Euro 6,Part leather,90.0,122.0,5.2
Mercedes-Benz,New,ES,26890.0,Compact,Used,5.0,29999.0,4,Automatic,Diesel,Dark,Dealer,5.0,1461.0,7.0,Front,4.0,4,1,6,1,1445.0,Euro 6,Part leather,85.0,116.0,3.9
Mercedes-Benz,Old,NL,20500.0,Compact,Used,5.0,95698.0,10,Automatic,Benzine,Dark,Dealer,5.0,1595.0,7.0,Front,4.0,14,4,12,2,1445.0,Euro 6,Part leather,115.0,156.0,5.716216216216218
Mercedes-Benz,Old,NL,18999.0,Compact,Used,5.0,96010.0,7,Automatic,Diesel,Others,Dealer,5.0,1461.0,7.0,Front,4.0,16,3,16,3,1325.0,Euro 6,Part leather,80.0,109.0,3.7
Mercedes-Benz,New,BE,28490.0,Compact,Used,5.0,33349.0,2,Automatic,Diesel,Dark,Dealer,5.0,1950.0,7.0,Front,4.0,19,7,21,9,1445.0,Euro 6,Velour,85.0,116.0,4.6
Mercedes-Benz,Old,NL,14885.0,Compact,Used,5.0,152591.0,6,Manual,Benzine,Dark,Dealer,5.0,1595.0,6.0,Front,4.0,8,3,14,1,1270.0,Euro 6,Part leather,75.0,102.0,5.4
Mercedes-Benz,New,FR,39990.0,Compact,Used,5.0,4955.0,2,Automatic,Benzine,Dark,Dealer,5.0,1332.0,8.0,4WD,4.0,17,5,19,5,1705.0,Euro 6d,Part leather,122.0,166.0,5.108799999999999
Mercedes-Benz,Old,NL,17950.0,Compact,Used,5.0,132111.0,9,Automatic,Benzine,Dark,Dealer,5.0,1595.0,7.0,Front,4.0,16,3,17,7,1295.0,Euro 6,Part leather,90.0,122.0,5.7
Mercedes-Benz,New,NL,38950.0,Compact,Used,5.0,15406.0,4,Automatic,Benzine,Others,Dealer,5.0,1332.0,7.0,Front,4.0,19,5,16,4,1275.0,Euro 6,Part leather,121.0,165.0,5.2
Mercedes-Benz,Old,AT,20480.0,Compact,Used,5.0,113284.0,7,Automatic,Benzine,Light,Dealer,5.0,1596.0,5.0,Front,4.0,16,9,18,5,1270.0,Euro 6,Part leather,75.0,102.0,7.9
Mercedes-Benz,Old,NL,18400.0,Compact,Used,5.0,102998.0,8,Automatic,Benzine,Light,Dealer,5.0,1595.0,7.0,Front,4.0,18,2,19,5,1295.0,Euro 6,Part leather,90.0,122.0,5.4
Mercedes-Benz,New,FR,37490.0,Compact,Used,4.0,8500.0,1,Automatic,Diesel,Dark,Dealer,5.0,1950.0,8.0,4WD,4.0,17,5,19,4,1705.0,Euro 6d,Part leather,127.0,172.5,5.46046511627907
Mercedes-Benz,Old,NL,21945.0,Compact,Used,5.0,50340.0,7,Automatic,Benzine,Dark,Dealer,5.0,1595.0,7.0,Front,4.0,19,3,20,6,1295.0,Euro 6,Part leather,90.0,122.0,5.2
Mercedes-Benz,Old,NL,21950.0,Compact,Used,5.0,87385.0,8,Automatic,Benzine,Dark,Dealer,5.0,1595.0,7.0,Front,4.0,16,2,17,5,1295.0,Euro 6,alcantara,90.0,122.0,5.1
Mercedes-Benz,New,NL,33950.0,Compact,Used,5.0,86828.0,5,Automatic,Benzine,Light,Dealer,5.0,1333.0,7.0,Front,4.0,18,3,14,3,1275.0,Euro 6,Part leather,120.0,163.0,5.3
Mercedes-Benz,New,FR,39490.0,Compact,Used,5.0,5000.0,1,Automatic,Benzine,Dark,Dealer,5.0,1332.0,8.0,4WD,4.0,17,5,19,5,1705.0,Euro 6d,Part leather,122.0,166.0,5.460465116279069
Mercedes-Benz,Old,FR,21999.0,Compact,Used,5.0,93827.0,7,Automatic,Diesel,Dark,Dealer,5.0,2143.0,7.0,Front,4.0,7,1,11,2,1475.0,Euro 6,Part leather,101.0,137.0,5.570512820512819
Mercedes-Benz,Old,FR,18390.0,Compact,Used,5.0,66574.0,6,Manual,Diesel,Dark,Dealer,5.0,1500.0,6.0,Front,4.0,3,5,7,1,1395.0,Euro 6,Part leather,66.0,90.0,3.9
Mercedes-Benz,New,NL,32490.0,Compact,Used,5.0,49612.0,5,Automatic,Benzine,Dark,Dealer,5.0,1332.0,7.0,Front,4.0,17,2,12,3,1275.0,Euro 6,Part leather,120.0,163.0,5.279591836734696
Mercedes-Benz,New,FR,28290.0,Compact,Used,5.0,22888.0,4,Manual,Diesel,Light,Dealer,5.0,1500.0,6.0,Front,4.0,3,5,8,1,1425.0,Euro 5,Full leather,85.0,116.0,0.0
Mercedes-Benz,New,IT,30900.0,Compact,Used,5.0,13200.0,3,Automatic,Benzine,Dark,Dealer,5.0,1332.0,7.0,Front,4.0,19,7,25,6,1375.0,Euro 6,Full leather,120.0,163.0,5.3
Mercedes-Benz,New,ES,21800.0,Compact,Used,5.0,94000.0,5,Automatic,Diesel,Dark,Dealer,5.0,2143.0,7.0,Front,4.0,18,3,14,1,1275.0,Euro 6,Part leather,100.0,136.0,3.8
Mercedes-Benz,New,FR,39490.0,Compact,Used,5.0,8500.0,1,Automatic,Benzine,Dark,Dealer,5.0,1332.0,8.0,4WD,4.0,17,5,19,5,1705.0,Euro 6d,Part leather,122.0,166.0,5.460465116279069
Mercedes-Benz,New,NL,23490.0,Compact,Used,5.0,80630.0,5,Automatic,Diesel,Light,Dealer,5.0,2143.0,7.0,Front,4.0,14,3,10,1,1385.0,Euro 6,Cloth,100.0,136.0,5.279591836734697
Mercedes-Benz,Old,NL,17495.0,Compact,Used,5.0,78041.0,8,Manual,Benzine,Dark,Dealer,5.0,1595.0,5.0,Front,4.0,14,3,15,2,1270.0,Euro 6,Full leather,75.0,102.0,5.5
Mercedes-Benz,Old,ES,22500.0,Compact,Used,5.0,104500.0,6,Automatic,Diesel,Dark,Dealer,5.0,2143.0,7.0,Front,4.0,4,3,4,2,1485.0,Euro 6,Part leather,130.0,177.0,4.1
Mercedes-Benz,New,NL,26950.0,Compact,Used,5.0,89805.0,4,Automatic,Benzine,Dark,Dealer,5.0,1332.0,7.0,Front,4.0,15,4,11,2,1265.0,Euro 6,Part leather,100.0,136.0,5.3
Mercedes-Benz,Old,NL,16850.0,Compact,Used,5.0,113023.0,8,Automatic,Benzine,Dark,Dealer,5.0,1595.0,7.0,Front,4.0,15,3,17,3,1295.0,Euro 6,Part leather,90.0,122.0,5.4
Mercedes-Benz,Old,FR,22999.0,Compact,Used,5.0,112416.0,7,Automatic,Diesel,Dark,Dealer,5.0,2143.0,7.0,Front,4.0,8,1,13,1,1485.0,Euro 6,Part leather,132.0,179.0,5.570512820512819
Mercedes-Benz,Old,NL,21995.0,Compact,Used,5.0,109367.0,6,Automatic,Benzine,Light,Dealer,5.0,1595.0,7.0,Front,4.0,18,2,14,4,1295.0,Euro 6,Part leather,90.0,122.0,5.4
Mercedes-Benz,New,NL,22745.0,Compact,Used,5.0,100707.0,5,Automatic,Benzine,Dark,Dealer,5.0,1595.0,7.0,Front,4.0,16,6,15,5,1295.0,Euro 6,Full leather,75.0,102.0,5.4
Mercedes-Benz,New,NL,31990.0,Compact,Used,5.0,78959.0,5,Automatic,Benzine,Dark,Dealer,5.0,1333.0,7.0,Front,4.0,16,2,12,4,1275.0,Euro 6,Part leather,120.0,163.0,5.3
Mercedes-Benz,New,FR,21690.0,Compact,Used,5.0,59199.0,4,Manual,Benzine,Dark,Dealer,5.0,1300.0,6.0,Front,4.0,3,4,9,1,1350.0,Euro 6,Part leather,80.0,109.0,0.0
Mercedes-Benz,Old,NL,18950.0,Compact,Used,5.0,55538.0,6,Manual,Benzine,Dark,Dealer,5.0,1595.0,6.0,Front,4.0,11,3,13,2,1270.0,Euro 6,Cloth,75.0,102.0,5.4
Mercedes-Benz,New,NL,26245.0,Compact,Used,5.0,44319.0,5,Automatic,Benzine,Dark,Dealer,5.0,1595.0,7.0,Front,4.0,18,2,16,4,1295.0,Euro 6,Part leather,90.0,122.0,5.4
Mercedes-Benz,New,FR,74990.0,Compact,Used,5.0,7000.0,1,Automatic,Benzine,Dark,Dealer,5.0,1991.0,8.0,4WD,4.0,22,5,20,4,1705.0,Euro 6d,Full leather,310.0,421.0,5.460465116279069
Mercedes-Benz,New,FR,29990.0,Compact,Used,4.0,23982.0,4,Automatic,Diesel,Dark,Dealer,5.0,2143.0,8.0,4WD,4.0,14,6,14,3,1705.0,Euro 6d,Part leather,125.0,170.0,4.972471910112363
Mercedes-Benz,Old,NL,21995.0,Compact,Used,5.0,92469.0,6,Automatic,Benzine,Others,Dealer,5.0,1595.0,7.0,Front,4.0,14,3,16,5,1295.0,Euro 6,Part leather,90.0,122.0,5.4
Mercedes-Benz,Old,IT,16900.0,Compact,Used,5.0,131404.0,6,Automatic,Diesel,Dark,Dealer,5.0,1461.0,7.0,Front,4.0,5,4,2,2,1505.0,Euro 6,Part leather,80.0,109.0,4.0
Mercedes-Benz,New,FR,39990.0,Compact,Used,5.0,8000.0,1,Automatic,Benzine,Dark,Dealer,5.0,1332.0,8.0,4WD,4.0,17,5,19,5,1705.0,Euro 6d,Part leather,122.0,166.0,5.46046511627907
Mercedes-Benz,New,BE,27890.0,Compact,Used,5.0,38236.0,4,Automatic,Diesel,Dark,Dealer,5.0,1461.0,7.0,Front,4.0,20,8,22,8,1445.0,Euro 6,Part leather,85.0,116.0,4.972471910112362
Mercedes-Benz,New,FR,31999.0,Compact,Used,5.0,30069.0,4,Automatic,Benzine,Dark,Dealer,5.0,2000.0,7.0,Front,4.0,10,1,11,1,1450.0,Euro 6,Part leather,142.0,193.0,4.972471910112363
Mercedes-Benz,Old,NL,13845.0,Compact,Used,5.0,123617.0,9,Manual,Diesel,Dark,Dealer,5.0,1461.0,6.0,Front,4.0,14,6,14,3,1285.0,Euro 6,Part leather,80.0,109.0,3.6
Mercedes-Benz,New,FR,39990.0,Compact,Used,5.0,8500.0,1,Automatic,Benzine,Dark,Dealer,5.0,1332.0,8.0,4WD,4.0,17,5,19,5,1705.0,Euro 6d,Part leather,122.0,166.0,5.460465116279069
Mercedes-Benz,New,ES,43900.0,Compact,Used,5.0,33297.0,3,Automatic,Diesel,Dark,Dealer,5.0,1950.0,8.0,4WD,4.0,3,9,3,8,1680.0,Euro 6,Full leather,110.0,150.0,5.0
Mercedes-Benz,New,FR,39999.0,Compact,Used,5.0,19234.0,3,Automatic,Diesel,Dark,Dealer,5.0,1950.0,8.0,4WD,4.0,11,5,11,1,1705.0,Euro 6d,Full leather,142.0,193.0,5.426114649681528
Mercedes-Benz,New,FR,26490.0,Compact,Used,4.0,107245.0,3,Automatic,Diesel,Dark,Dealer,5.0,1461.0,8.0,4WD,4.0,17,5,19,3,1705.0,Euro 6d,Full leather,87.0,118.0,5.426114649681528
Mercedes-Benz,New,FR,29999.0,Compact,Used,5.0,43819.0,4,Automatic,Diesel,Dark,Dealer,5.0,1950.0,7.0,Front,4.0,10,1,13,1,1375.0,Euro 6,Part leather,112.0,152.0,4.972471910112363
Mercedes-Benz,New,NL,35950.0,Compact,Used,5.0,30535.0,2,Automatic,Benzine,Dark,Dealer,5.0,1332.0,7.0,Front,4.0,18,2,17,3,1275.0,Euro 6,Part leather,121.0,165.0,5.9
Mercedes-Benz,New,FR,26990.0,Compact,Used,5.0,52019.0,5,Automatic,Diesel,Dark,Dealer,5.0,1461.0,8.0,4WD,4.0,17,4,18,5,1705.0,Euro 6d,Part leather,87.0,118.0,5.279591836734697
Mercedes-Benz,Old,FR,20999.0,Compact,Used,5.0,108714.0,6,Automatic,Diesel,Dark,Dealer,5.0,2143.0,6.0,Front,4.0,12,2,9,1,1455.0,Euro 6,Part leather,101.0,137.0,4.978472222222221
Mercedes-Benz,New,BE,27490.0,Compact,Used,5.0,25780.0,3,Manual,Benzine,Dark,Dealer,5.0,1332.0,6.0,Front,4.0,16,7,20,6,1350.0,Euro 6,Part leather,100.0,136.0,5.3
Mercedes-Benz,New,FR,27499.0,Compact,Used,5.0,40505.0,4,Automatic,Benzine,Dark,Dealer,5.0,1332.0,8.0,4WD,4.0,10,6,11,1,1705.0,Euro 6d,Part leather,122.0,166.0,4.972471910112362
Mercedes-Benz,New,FR,47999.0,Compact,Used,5.0,66521.0,4,Automatic,Benzine,Dark,Dealer,5.0,1991.0,7.0,4WD,4.0,9,1,11,1,1455.0,Euro 6,Part leather,228.0,310.0,4.972471910112363
Mercedes-Benz,New,FR,45490.0,Compact,Used,4.0,9000.0,1,Automatic,Diesel,Dark,Dealer,5.0,1950.0,8.0,4WD,4.0,16,6,16,5,1705.0,Euro 6d,Part leather,127.0,172.5,5.46046511627907
Mercedes-Benz,New,BE,29490.0,Compact,Used,5.0,22042.0,2,Automatic,Diesel,Dark,Dealer,5.0,1950.0,7.0,Front,4.0,20,7,23,9,1445.0,Euro 6,Cloth,85.0,116.0,4.6
Mercedes-Benz,Old,FR,21999.0,Compact,Used,5.0,77642.0,6,Manual,Diesel,Dark,Dealer,5.0,2143.0,6.0,Front,4.0,10,1,13,1,1455.0,Euro 6,Part leather,101.0,137.0,4.978472222222221
Mercedes-Benz,Old,ES,17990.0,Compact,Used,5.0,175500.0,9,Manual,Diesel,Others,Dealer,5.0,2143.0,6.0,Front,4.0,18,8,15,4,1445.0,Euro 6,Part leather,100.0,136.0,4.2
Mercedes-Benz,New,FR,30999.0,Compact,Used,5.0,17000.0,3,Manual,Diesel,Dark,Dealer,5.0,1461.0,8.0,4WD,4.0,11,5,11,1,1705.0,Euro 6d,Full leather,87.0,118.0,5.426114649681528
Mercedes-Benz,New,FR,39990.0,Compact,Used,5.0,8500.0,1,Automatic,Benzine,Dark,Dealer,5.0,1332.0,8.0,4WD,4.0,17,5,19,5,1705.0,Euro 6d,Part leather,122.0,166.0,5.46046511627907
Mercedes-Benz,New,FR,33490.0,Compact,Used,4.0,9000.0,1,Automatic,Benzine,Dark,Dealer,5.0,1332.0,8.0,4WD,4.0,18,5,19,4,1705.0,Euro 6d,Part leather,122.0,166.0,5.460465116279071
